[29/03/2025 13:37:15] Log: DragSickle initialized with: Harvest Radius=0.5, Layer=8, Expected layer mask=8
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 39.1627, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 69.81733, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (12.31, -5.21, 0.00) and (12.43, -5.18, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 81.13852, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (12.43, -5.18, 0.00) and (12.56, -5.15, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 83.09164, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (12.56, -5.15, 0.00) and (12.70, -5.13, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 91.89584, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (12.70, -5.13, 0.00) and (12.85, -5.09, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 98.26587, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (12.85, -5.09, 0.00) and (13.01, -5.06, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 103.1845, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (13.01, -5.06, 0.00) and (13.18, -5.02, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 78.93777, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (13.18, -5.02, 0.00) and (13.36, -4.99, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 85.31477, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (13.36, -4.99, 0.00) and (13.52, -4.97, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 75.43993, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (13.52, -4.97, 0.00) and (13.66, -4.94, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 67.06499, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (13.66, -4.94, 0.00) and (13.79, -4.91, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 48.43928, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 33.25382, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 17.19758, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 16.38239, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 94.14783, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (13.92, -4.87, 0.00) and (13.76, -4.87, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 185.7597, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (13.76, -4.87, 0.00) and (13.42, -4.87, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 252.9681, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (13.42, -4.87, 0.00) and (12.99, -4.87, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 404.8131, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (12.99, -4.87, 0.00) and (12.24, -4.87, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 569.3795, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (12.24, -4.87, 0.00) and (11.30, -4.90, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 575.5262, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (11.30, -4.90, 0.00) and (10.31, -4.91, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Current swipe speed: 733.6681, Required: 50, Can Harvest: True
[30/03/2025 23:26:47] Log: Checking for wheat between (10.31, -4.91, 0.00) and (9.11, -4.93, 0.00)
[30/03/2025 23:26:47] Log: Found 1 potential wheat objects in path
[30/03/2025 23:26:47] Log: Attempting to harvest wheat at position (8.08, -4.57, 0.00)
[30/03/2025 23:26:47] Log: Current swipe speed: 93.74767, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 785.3914, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 704.691, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[30/03/2025 23:26:47] Log: Current swipe speed: 659.2764, Required: 50, Can Harvest: False
